product_id,seller_id,category,brand,price,seller_rating,seller_reviews,product_images,description_length,shipping_time_days,spelling_errors,domain_age_days,contact_info_complete,return_policy_clear,payment_methods_count,listing_date,seller_country,shipping_origin,views,purchases,wishlist_adds,certification_badges,warranty_months,bulk_orders,unusual_payment_patterns,ip_location_mismatch,is_counterfeit
pid_02618,seller_6923,Pharmaceuticals,ElectroMax,270.66,4.0,2202,1,36.0,1.0,2,1333,False,False,3,2025-05-14,US,CN,4543,242,207,2.0,14.0,False,True,False,False
pid_02168,seller_6342,Cosmetics,MediPh@rm,5.0,3.5,0,5,107.0,16.0,1,988,True,True,1,2024-04-23,AU,AU,3148,358,87,2.0,,False,False,False,True
pid_03530,seller_8749,Fashion,AutoParts Pro,228.43,4.7,0,2,277.0,11.0,0,1763,True,False,1,2025-03-29,FR,FR,2022,293,102,5.0,4.0,False,False,False,False
pid_04859,seller_1867,Automotive,BioMed Solutions,5.0,3.3,3020,2,226.0,5.0,0,169,True,True,1,2025-12-03,CN,KR,2862,64,192,0.0,10.0,False,True,False,True
pid_04355,seller_3116,Cosmetics,StyleHouse,100.42,3.7,2378,7,409.0,28.0,0,1231,False,False,1,2024-06-13,US,KR,4160,324,280,1.0,12.0,False,False,False,False
pid_04808,seller_3944,Fashion,VehicleCare,121.28,3.9,2900,1,582.0,34.0,0,1010,True,False,3,2025-08-13,AU,KR,4519,206,214,1.0,12.0,False,False,True,True
pid_02529,seller_4297,Automotive,TechCorp,370.67,4.8,4914,8,419.0,13.0,1,185,True,True,5,2025-05-26,KR,US,3869,43,188,3.0,22.0,False,False,False,False
pid_01730,seller_1168,Fashion,LuxuryBrand,260.2,3.3,0,2,292.0,1.0,2,2529,False,True,2,2024-03-07,IN,JP,3736,258,132,,25.0,False,False,False,False
pid_04482,seller_6042,Luxury Goods,NaturalGlow,231.74,4.3,0,4,659.0,12.0,1,2170,False,False,3,2025-01-21,FR,KR,3943,207,251,0.0,2.0,False,False,False,False
pid_01002,seller_7424,Automotive,CircuitMast3r,90.43,3.3,2268,1,311.0,29.0,1,1131,False,True,2,2024-04-28,KR,GB,986,45,39,0.0,12.0,False,False,True,True
pid_04598,seller_1399,Fashion,HealthCare Plus,190.38,3.5,1400,2,156.0,14.0,0,3801,True,True,3,2024-10-19,AU,FR,3420,489,96,2.0,23.0,False,False,False,False
pid_02753,seller_3076,Fashion,T3chCorp,144.79,3.9,1768,7,175.0,16.0,0,1866,True,True,4,2024-01-10,IN,IN,3295,378,146,2.0,0.0,False,False,False,False
pid_04634,seller_9440,Electronics,PremiumCraft,67.0,,9,4,487.0,8.0,1,2671,True,True,2,2025-07-25,GB,US,4919,220,64,3.0,0.0,True,False,False,False
pid_03786,seller_6782,Cosmetics,CircuitMaster,194.22,3.4,1985,3,383.0,18.0,0,3127,False,True,4,2025-02-10,GB,CA,3597,344,80,3.0,19.0,True,False,False,False
pid_00883,seller_2903,Electronics,ExclusiveItems,314.54,3.7,2841,3,681.0,12.0,0,2226,True,True,4,2024-07-22,AU,CA,1333,67,39,2.0,27.0,False,False,False,False
pid_01688,seller_8585,Cosmetics,BioMed Solutions,244.78,4.6,0,4,355.0,5.0,0,1590,True,True,3,2025-07-04,US,GB,3810,53,249,3.0,8.0,False,False,False,False
pid_01347,seller_5817,Fashion,PremiumCraft,213.2,3.9,2562,3,263.0,7.0,0,5,False,True,4,2024-02-16,CA,GB,273,28,16,1.0,5.0,False,False,False,False
pid_04103,seller_2117,Electronics,GlamourCo,244.99,4.5,648,4,859.0,20.0,1,1085,True,False,3,2024-10-31,DE,US,3072,150,98,2.0,16.0,False,False,False,False
pid_01708,seller_2621,Cosmetics,CircuitMaster,22.55,3.5,0,1,171.0,9.0,1,2055,True,True,2,2025-03-15,KR,KR,4102,405,215,3.0,11.0,False,False,False,False
pid_02821,seller_1214,Fashion,Fa5hionForward,216.82,3.8,3283,3,683.0,1.0,1,4000,True,True,2,2025-05-25,KR,IN,3615,402,204,2.0,20.0,False,False,False,True
pid_03892,seller_9993,Cosmetics,ClassicWear,41.2,,2505,4,614.0,3.0,0,2458,False,True,4,2025-12-23,AU,DE,2773,98,30,5.0,2.0,False,False,False,False
pid_00670,seller_8334,Electronics,ExclusiveItems,179.04,4.6,1214,7,628.0,5.0,0,1302,True,True,4,2024-02-19,FR,FR,3700,548,26,2.0,18.0,False,False,False,False
pid_01266,seller_1522,Fashion,BeautyLux,89.47,3.5,0,1,259.0,22.0,2,1439,True,True,1,2025-12-18,DE,JP,3976,320,189,2.0,7.0,True,False,True,False
pid_03123,seller_9405,Luxury Goods,CircuitMaster,129.25,4.3,4457,3,147.0,4.0,0,2005,False,True,2,2025-04-12,FR,GB,4401,455,260,5.0,20.0,True,True,False,False
pid_03116,seller_2333,Pharmaceuticals,B3autyLux,5.0,3.8,0,1,171.0,16.0,1,1361,False,False,2,2025-12-15,KR,DE,1200,174,40,0.0,4.0,False,False,False,True
pid_01551,seller_3784,Cosmetics,DigitalPro,222.4,4.5,615,4,661.0,3.0,0,2471,True,False,3,2025-08-08,FR,KR,2135,135,59,0.0,16.0,False,True,False,False
pid_02325,seller_3738,Automotive,VehicleCare,180.26,4.6,1611,1,392.0,1.0,0,2842,True,True,3,2025-02-20,JP,GB,2438,315,60,0.0,14.0,True,False,True,True
pid_04508,seller_2693,Cosmetics,FashionForward,223.64,5.0,3949,6,830.0,12.0,1,4000,True,True,3,2025-04-27,US,CA,2498,120,130,3.0,16.0,False,False,False,False
pid_04768,seller_6099,Cosmetics,MediPharm,234.82,4.2,168,9,251.0,19.0,0,1258,True,True,2,2025-08-12,GB,JP,2752,106,146,2.0,10.0,True,True,False,True
pid_03975,seller_3257,Automotive,PureSk1n,52.18,4.3,1604,6,402.0,26.0,0,1422,True,False,3,2025-08-08,JP,FR,1815,250,85,2.0,11.0,True,False,False,False
pid_04550,seller_5447,Automotive,BeautyLux,148.67,3.9,0,1,20.0,1.0,3,1818,False,False,3,2024-02-02,CA,IN,462,42,11,0.0,11.0,False,False,True,True
pid_02996,seller_3567,Electronics,CarTech,75.15,3.3,0,3,516.0,25.0,0,5,True,True,1,2024-10-01,CN,GB,3003,111,62,2.0,12.0,False,True,False,True
pid_04238,seller_9688,Cosmetics,FashionForward,29.76,4.6,0,2,163.0,17.0,1,1067,False,False,1,2025-01-29,IN,KR,768,46,25,1.0,4.0,True,False,False,False
pid_01365,seller_6376,Electronics,EliteDesign,209.34,4.1,430,4,20.0,46.0,2,434,True,False,2,2024-04-07,US,GB,4482,428,307,1.0,0.0,False,False,False,False
pid_02225,seller_1706,Luxury Goods,CarTech,157.69,4.1,1932,4,476.0,8.0,1,4000,True,True,3,2024-01-08,KR,CA,2864,122,37,,18.0,True,False,False,False
pid_04254,seller_9872,Electronics,MotorMax,216.36,4.1,0,5,654.0,1.0,0,2654,True,False,2,2024-12-27,US,CA,2254,225,173,5.0,23.0,False,False,False,False
pid_02577,seller_2553,Cosmetics,BioMed Solutions,78.9,3.6,2547,4,288.0,19.0,1,2501,True,True,3,2024-07-29,IN,KR,4425,555,279,3.0,7.0,False,False,False,False
pid_00363,seller_3954,Luxury Goods,MotorMax,172.2,4.5,4831,1,328.0,32.0,2,1989,False,True,1,2025-07-13,CN,CA,2409,273,118,1.0,0.0,False,False,True,False
pid_03353,seller_9121,Luxury Goods,HealthCare Plus,215.79,4.5,2070,2,75.0,22.0,3,3133,True,True,2,2024-07-01,DE,KR,2046,275,125,3.0,6.0,False,False,False,False
pid_02359,seller_3273,Electronics,CircuitMaster,120.06,4.4,5974,5,236.0,5.0,0,1225,True,True,5,2025-08-30,IN,KR,2879,257,213,0.0,19.0,False,False,False,False
pid_02333,seller_5239,Cosmetics,ExclusiveItems,19.57,4.1,2024,1,376.0,13.0,1,5,True,True,2,2025-08-04,GB,DE,2669,181,151,0.0,12.0,True,True,False,False
pid_04451,seller_2410,Cosmetics,N@turalGlow,81.8,3.8,1657,1,110.0,11.0,1,458,False,True,3,2024-12-20,AU,IN,1702,220,90,0.0,0.0,False,False,False,True
pid_00614,seller_2284,Automotive,ExclusiveItems,194.44,3.2,0,3,522.0,23.0,2,172,True,True,3,2025-04-12,US,GB,542,19,23,1.0,1.0,True,False,False,True
pid_01760,seller_7251,Luxury Goods,ClassicWear,53.37,3.4,794,4,377.0,22.0,0,2692,True,False,2,2024-03-08,US,GB,3732,249,59,1.0,6.0,True,False,False,True
pid_00091,seller_2420,Cosmetics,PureSkin,186.96,3.9,2318,3,576.0,11.0,2,1505,True,True,6,2025-03-06,JP,DE,1295,52,45,1.0,20.0,False,False,False,False
pid_01644,seller_9716,Electronics,CarTech,252.64,5.0,2124,7,985.0,1.0,0,3456,True,False,5,2025-03-02,CA,CA,4852,134,309,5.0,27.0,False,False,False,False
pid_04168,seller_3857,Fashion,FashionForward,230.64,4.7,2901,4,694.0,17.0,1,231,False,False,2,2025-10-14,CN,IN,4004,176,191,0.0,23.0,False,True,True,False
pid_01964,seller_3062,Cosmetics,E1ectroMax,165.68,3.0,74,4,124.0,23.0,1,2201,True,False,3,2025-10-28,IN,FR,3399,380,192,2.0,8.0,False,True,False,True
pid_04967,seller_5670,Cosmetics,TrendSetter,91.79,4.0,0,1,338.0,33.0,2,5,False,True,1,2024-12-09,KR,KR,4970,707,32,0.0,11.0,False,False,True,True
pid_04697,seller_6400,Luxury Goods,WellnessLab,233.07,3.6,2870,1,226.0,37.0,1,580,False,True,3,2024-05-11,KR,KR,3649,94,144,0.0,18.0,False,False,True,True
pid_03512,seller_7017,Automotive,M3diPharm,41.68,2.9,0,8,404.0,11.0,0,123,True,True,4,2024-09-07,US,US,579,16,38,1.0,21.0,False,False,False,True
pid_02785,seller_9321,Fashion,CircuitM@ster,171.59,3.8,2921,6,514.0,6.0,0,2128,True,False,2,2024-10-16,KR,FR,1434,64,64,2.0,13.0,False,False,False,True
pid_04795,seller_8386,Fashion,WellnessLab,150.03,4.3,872,4,447.0,25.0,0,24,True,True,2,2024-04-10,DE,JP,3517,414,197,0.0,1.0,False,False,False,False
pid_01661,seller_2380,Luxury Goods,G1amourCo,203.84,4.6,1923,5,707.0,2.0,2,1750,True,True,4,2024-12-25,KR,CA,2719,201,144,1.0,13.0,False,False,False,False
pid_02401,seller_1376,Electronics,CarT3ch,217.72,4.1,4264,1,652.0,25.0,2,3424,True,False,4,2024-10-02,KR,CN,1842,195,49,,5.0,True,False,False,True
pid_04489,seller_3431,Luxury Goods,ClassicWear,5.0,3.5,0,3,349.0,33.0,2,1238,False,True,1,2024-07-08,KR,DE,3724,494,234,1.0,2.0,True,True,True,False
pid_03743,seller_4998,Electronics,LuxuryBr@nd,83.21,3.7,916,4,118.0,24.0,2,1288,False,False,3,2024-09-06,GB,DE,581,48,45,2.0,5.0,True,False,True,True
pid_04394,seller_2597,Automotive,WellnessLab,96.25,,695,4,145.0,18.0,0,1121,True,True,3,2024-02-25,US,US,4340,190,34,2.0,2.0,False,False,True,False
pid_00258,seller_7920,Cosmetics,AutoPart5 Pro,155.76,4.1,1970,4,430.0,19.0,1,1720,True,True,3,2024-01-20,AU,CA,2951,330,146,3.0,,False,False,False,True
pid_01496,seller_3500,Cosmetics,CircuitMaster,81.34,4.0,1186,5,107.0,17.0,0,535,True,True,4,2025-01-29,DE,IN,1349,93,81,0.0,10.0,True,False,False,False
pid_01602,seller_7518,Fashion,LuxuryBr@nd,118.04,3.9,291,3,124.0,29.0,2,1928,True,False,2,2024-08-01,FR,AU,3035,297,162,2.0,8.0,False,True,False,True
pid_04248,seller_7180,Cosmetics,ExclusiveIt3ms,225.58,2.7,1084,3,336.0,8.0,0,1424,True,False,1,2024-07-31,DE,CA,550,75,41,0.0,1.0,False,False,False,True
pid_03231,seller_8394,Cosmetics,HealthCare Plus,167.35,4.2,287,3,497.0,25.0,1,2082,False,False,1,2024-03-12,KR,US,4241,252,182,1.0,16.0,False,False,False,False
pid_04093,seller_1376,Automotive,DigitalPro,212.05,4.0,3316,3,287.0,33.0,1,1028,True,True,1,2024-09-11,IN,GB,1736,192,60,4.0,4.0,False,False,True,False
pid_02323,seller_9936,Fashion,TrendSetter,179.8,4.0,1331,2,146.0,17.0,0,1832,False,True,1,2025-01-05,CN,JP,3041,249,79,2.0,7.0,True,False,False,False
pid_04169,seller_2957,Electronics,TechCorp,250.05,3.7,0,4,345.0,27.0,1,3301,True,True,3,2024-03-25,CN,CA,1102,35,40,2.0,0.0,True,False,False,True
pid_00970,seller_8017,Cosmetics,PureSkin,379.68,4.4,3974,4,632.0,30.0,3,2893,True,False,3,2025-10-17,US,CN,605,26,32,0.0,0.0,False,False,False,False
pid_02634,seller_9502,Cosmetics,BioMed Solution5,162.05,4.4,133,4,414.0,,0,1300,True,True,2,2025-05-25,FR,CA,615,72,27,2.0,17.0,False,True,False,True
pid_01305,seller_3316,Automotive,GlamourCo,80.01,4.1,1685,5,420.0,1.0,0,1881,False,False,1,2025-05-01,DE,US,2553,363,13,1.0,5.0,False,False,False,True
pid_03323,seller_5064,Cosmetics,C@rTech,5.0,2.8,0,1,240.0,26.0,1,499,False,True,1,2025-05-20,KR,AU,3455,414,67,0.0,7.0,True,True,False,True
pid_02284,seller_9856,Electronics,AutoParts Pro,110.19,4.3,92,3,259.0,1.0,2,713,True,False,3,2024-11-22,JP,GB,3146,400,68,2.0,11.0,True,False,False,False
pid_02500,seller_1236,Pharmaceuticals,V3hicleCare,137.81,3.6,0,4,728.0,4.0,0,1909,True,True,1,2024-08-16,US,GB,2131,266,125,2.0,9.0,False,False,False,True
pid_01782,seller_9618,Luxury Goods,AutoParts Pro,227.54,,0,3,436.0,7.0,2,2203,True,True,6,2025-03-19,DE,CA,4107,299,303,3.0,17.0,True,False,False,False
pid_01363,seller_8366,Cosmetics,EliteDesign,326.28,4.5,4356,1,510.0,1.0,0,1933,True,False,1,2024-11-23,KR,US,3537,316,229,4.0,15.0,False,False,False,False
pid_01468,seller_5079,Automotive,Vehicl3Care,232.97,3.5,3061,4,143.0,15.0,2,1938,True,False,3,2024-10-27,CN,CN,3979,564,34,3.0,13.0,False,False,False,True
pid_01945,seller_3871,Luxury Goods,CircuitMaster,260.77,3.3,405,3,56.0,32.0,0,1986,False,True,5,2025-12-16,GB,KR,2246,267,146,2.0,10.0,False,True,True,False
pid_04268,seller_4475,Pharmaceuticals,PureSkin,374.69,3.3,0,3,609.0,7.0,3,3400,False,True,2,2025-07-15,FR,AU,1331,88,26,1.0,17.0,False,False,False,False
pid_02686,seller_6625,Electronics,BioMed Solut1ons,220.95,4.0,843,3,163.0,15.0,1,1863,True,False,5,2024-08-25,KR,JP,3067,84,213,1.0,5.0,False,False,False,True
pid_00270,seller_5558,Pharmaceuticals,DigitalPro,233.54,3.5,3036,4,628.0,6.0,0,5,True,True,1,2024-06-04,GB,IN,3291,92,235,1.0,15.0,False,True,False,True
pid_04958,seller_7170,Electronics,DigitalPro,103.67,3.8,1257,6,449.0,1.0,0,1488,False,True,1,2024-09-29,JP,CN,4576,472,142,1.0,4.0,True,False,False,False
pid_04562,seller_5642,Automotive,EliteDesign,125.52,4.3,1680,6,236.0,5.0,0,2086,True,True,5,2024-06-12,AU,AU,930,56,67,1.0,0.0,False,False,False,True
pid_01696,seller_3916,Electronics,LuxuryBrand,139.37,3.2,1925,1,175.0,25.0,1,995,False,True,2,2024-11-02,DE,US,4475,511,77,2.0,0.0,True,False,False,True
pid_04395,seller_5866,Pharmaceuticals,MediPh@rm,104.92,4.1,3189,1,164.0,26.0,3,5,True,False,3,2024-09-09,GB,KR,773,84,7,0.0,14.0,False,False,False,True
pid_03929,seller_2189,Electronics,PureSkin,105.93,4.0,1910,5,250.0,22.0,0,1509,False,False,2,2024-11-07,CN,DE,1735,87,129,1.0,9.0,True,False,False,False
pid_01911,seller_2212,Automotive,TechCorp,61.92,5.0,67,5,493.0,16.0,1,1496,True,False,3,2024-05-06,GB,DE,2632,84,134,1.0,0.0,True,True,False,True
pid_02914,seller_5870,Fashion,GlamourCo,211.32,3.3,2232,3,583.0,7.0,0,887,False,False,1,2024-08-03,CN,CA,1435,18,110,1.0,5.0,False,False,False,True
pid_01819,seller_7775,Fashion,LuxuryBrand,58.83,3.6,0,1,377.0,37.0,1,1012,True,True,3,2025-12-26,GB,AU,2835,263,158,2.0,,False,False,False,True
pid_00406,seller_3791,Fashion,PureSkin,300.11,4.7,5606,9,871.0,6.0,0,3620,False,True,4,2025-09-10,FR,CN,742,20,34,2.0,22.0,False,False,True,False
pid_01805,seller_1933,Pharmaceuticals,VehicleCare,234.52,4.4,3783,5,575.0,14.0,0,1291,True,True,3,2024-06-09,DE,JP,2805,265,54,2.0,26.0,True,True,False,False
pid_02608,seller_6095,Cosmetics,StyleHouse,150.3,4.8,0,5,528.0,19.0,0,75,True,True,3,2025-12-10,DE,KR,4601,163,42,2.0,11.0,False,False,False,True
pid_02736,seller_8879,Automotive,StyleHouse,221.27,2.7,0,4,447.0,2.0,1,1056,False,True,2,2024-03-11,GB,FR,726,52,24,2.0,6.0,True,False,False,False
pid_02581,seller_7625,Automotive,MotorMax,239.93,3.1,2522,3,210.0,20.0,1,921,True,True,2,2024-10-29,GB,KR,139,18,2,2.0,13.0,True,False,False,False
pid_04464,seller_8071,Cosmetics,TrendSetter,186.77,4.4,4524,2,496.0,33.0,0,1838,False,True,4,2025-02-20,GB,DE,2977,352,197,2.0,13.0,False,False,False,False
pid_04661,seller_1139,Cosmetics,HealthCare P1us,76.57,3.2,0,6,139.0,31.0,2,5,True,True,1,2024-03-26,US,AU,2540,253,63,1.0,0.0,False,False,False,True
pid_03295,seller_2255,Electronics,BeautyLux,124.59,4.3,847,5,490.0,20.0,2,304,False,True,2,2025-12-19,AU,US,3145,189,223,4.0,22.0,False,False,True,False
pid_01544,seller_9906,Automotive,AutoParts Pro,219.03,5.0,3511,5,534.0,1.0,0,1066,False,True,5,2025-11-16,JP,IN,2561,27,103,2.0,17.0,True,False,False,True
pid_00463,seller_3410,Cosmetics,FashionForward,95.84,4.1,4468,2,20.0,17.0,0,5,True,False,3,2025-09-12,US,CA,3183,124,182,0.0,0.0,False,True,False,True
pid_01223,seller_9057,Automotive,CarTech,60.24,3.7,2149,3,582.0,7.0,0,2127,True,True,3,2025-02-16,AU,FR,1643,16,67,3.0,5.0,False,False,False,False
pid_04360,seller_8910,Electronics,TrendSetter,163.95,3.5,1537,6,101.0,19.0,2,1157,True,False,4,2025-06-13,JP,CA,2767,375,159,0.0,30.0,False,False,False,False
pid_03977,seller_2510,Luxury Goods,GlamourCo,259.67,3.8,2247,3,367.0,1.0,0,2658,False,False,4,2025-03-16,DE,JP,1733,54,34,1.0,26.0,False,False,False,True
pid_01091,seller_2111,Cosmetics,PureSkin,225.32,4.2,3739,9,480.0,1.0,0,3449,True,False,5,2025-05-14,DE,KR,4341,380,227,0.0,16.0,False,False,True,False
pid_00691,seller_1154,Luxury Goods,CarT3ch,166.25,4.6,904,7,133.0,17.0,2,430,True,False,1,2024-05-21,JP,DE,3148,333,153,0.0,21.0,False,False,False,True
pid_01241,seller_1302,Pharmaceuticals,AutoParts Pro,145.12,4.1,1201,1,513.0,12.0,0,2612,True,True,1,2025-03-22,AU,US,3174,283,158,2.0,18.0,False,False,False,False
pid_00103,seller_2659,Luxury Goods,FashionForward,103.88,3.2,2589,2,203.0,11.0,0,83,True,False,2,2025-07-21,IN,IN,1867,167,25,3.0,8.0,True,False,True,False
pid_03306,seller_2374,Fashion,HealthCare Plus,349.39,3.7,0,5,355.0,1.0,0,967,True,False,3,2024-11-24,CN,CN,1116,14,63,3.0,21.0,False,False,False,False
pid_01631,seller_9948,Fashion,DigitalPro,234.67,4.7,2292,3,448.0,15.0,0,2648,True,True,3,2025-05-25,KR,JP,79,3,5,1.0,12.0,False,True,False,False
pid_02916,seller_5739,Pharmaceuticals,DigitalPr0,31.27,3.4,0,2,20.0,14.0,4,338,True,False,1,2025-03-01,CA,US,2354,259,90,2.0,,False,False,True,True
pid_00683,seller_1302,Cosmetics,PureSkin,111.7,5.0,2365,6,668.0,6.0,0,3842,True,True,5,2025-07-31,US,CN,2142,157,132,5.0,21.0,False,False,False,False
pid_03807,seller_1982,Fashion,ElectroMax,152.33,2.4,1154,5,929.0,15.0,0,286,False,False,1,2024-06-23,FR,IN,2801,221,219,1.0,0.0,False,False,True,False
pid_03196,seller_3368,Automotive,MediPharm,158.97,4.1,2873,5,266.0,26.0,2,2339,False,True,4,2024-03-12,AU,AU,4150,51,297,0.0,11.0,False,False,False,False
pid_00597,seller_3806,Electronics,BioMed Solution5,116.46,3.8,244,5,431.0,31.0,0,5,True,True,3,2025-06-13,CA,US,727,23,50,1.0,0.0,False,True,False,True
pid_03193,seller_3454,Fashion,ClassicWe@r,158.18,4.5,2998,4,376.0,37.0,2,5,True,True,1,2025-07-03,IN,KR,4780,360,25,1.0,16.0,True,True,True,True
pid_03565,seller_9233,Pharmaceuticals,T3chCorp,211.48,4.3,257,4,643.0,18.0,2,1673,True,True,5,2024-11-21,CA,US,2245,187,101,2.0,16.0,False,False,False,True
pid_03810,seller_5468,Cosmetics,ClassicWear,272.2,4.9,354,8,380.0,1.0,0,2665,True,True,2,2024-06-06,JP,IN,965,99,50,3.0,9.0,True,False,False,True
pid_02176,seller_6406,Fashion,PremiumCr@ft,172.71,4.3,4458,5,735.0,5.0,1,3239,True,True,1,2025-02-24,IN,AU,1023,111,49,2.0,28.0,True,False,False,False
pid_02080,seller_6994,Electronics,DigitalPro,266.02,,5667,5,726.0,1.0,0,2594,True,True,3,2025-09-02,JP,KR,3674,73,211,3.0,31.0,True,False,False,False
pid_00199,seller_7872,Pharmaceuticals,HealthCare Plus,142.53,4.5,2503,4,502.0,35.0,0,2765,False,False,3,2025-12-04,CA,US,643,22,21,1.0,7.0,False,False,False,False
pid_03793,seller_6498,Pharmaceuticals,WellnessLab,226.69,4.6,261,4,462.0,16.0,0,2239,True,True,5,2025-11-24,KR,IN,608,40,40,,19.0,False,False,False,False
pid_04161,seller_3389,Electronics,NaturalGlow,101.22,4.2,0,4,220.0,24.0,0,1666,True,True,4,2025-11-17,CA,AU,4999,602,147,0.0,12.0,False,False,False,False
pid_02121,seller_8305,Luxury Goods,M0torMax,198.49,3.9,0,1,469.0,10.0,3,5,False,True,2,2024-10-25,CA,FR,3358,357,65,0.0,0.0,True,True,False,True
pid_03705,seller_3547,Automotive,VehicleCare,5.0,3.6,1295,4,716.0,34.0,4,2965,True,True,1,2025-11-06,GB,AU,4796,492,367,1.0,7.0,True,False,False,True
pid_01813,seller_8341,Electronics,AutoParts Pro,200.2,4.2,5886,5,860.0,4.0,0,1561,True,True,1,2024-04-20,AU,KR,4349,219,141,5.0,19.0,False,False,False,False
pid_02350,seller_1152,Cosmetics,EliteDesign,182.56,,1461,4,427.0,15.0,0,1137,True,True,3,2025-02-24,US,IN,3223,223,29,0.0,9.0,False,False,False,False
pid_00039,seller_9199,Luxury Goods,WellnessLab,163.21,3.2,5189,1,380.0,15.0,1,2158,True,True,1,2025-10-28,US,IN,4122,188,23,0.0,16.0,False,False,False,True
pid_00068,seller_7152,Electronics,TechCorp,58.3,4.1,0,7,523.0,6.0,0,3181,True,True,4,2025-08-12,DE,KR,4762,378,161,0.0,1.0,False,False,False,False
pid_02410,seller_1235,Cosmetics,PureSkin,207.15,3.1,2100,4,334.0,1.0,1,2451,True,False,1,2024-01-27,JP,GB,512,15,2,0.0,0.0,False,False,True,True
pid_02182,seller_3136,Electronics,TrendSetter,194.73,4.2,4183,5,386.0,1.0,0,2488,True,True,3,2025-12-22,US,CA,3226,173,137,1.0,32.0,False,False,False,False
pid_03769,seller_7828,Electronics,ClassicWe@r,194.32,4.7,3040,4,238.0,1.0,0,235,True,True,3,2025-11-09,IN,KR,4283,239,273,3.0,31.0,True,False,False,True
pid_00679,seller_7636,Automotive,TrendSetter,345.66,4.6,2733,6,438.0,11.0,0,2194,True,True,4,2024-07-17,KR,CA,2688,354,99,2.0,20.0,False,False,False,False
pid_04156,seller_9569,Luxury Goods,MotorMax,123.89,5.0,3443,2,562.0,15.0,3,5,True,True,2,2024-08-29,DE,US,313,12,15,3.0,17.0,False,False,False,True
pid_04090,seller_5052,Pharmaceuticals,TrendSetter,45.38,3.7,452,4,462.0,15.0,0,3560,True,False,6,2025-05-17,GB,GB,932,129,40,4.0,11.0,False,False,False,True
pid_04257,seller_4054,Luxury Goods,FashionForward,124.3,4.0,2478,3,158.0,2.0,0,977,False,True,2,2025-05-07,IN,US,3819,175,230,2.0,18.0,True,False,False,True
pid_02528,seller_6199,Electronics,StyleHouse,241.44,4.1,1945,4,569.0,11.0,0,1129,False,False,5,2025-10-25,FR,KR,2785,321,152,0.0,15.0,True,False,False,True
pid_00365,seller_4559,Fashion,PremiumCraft,55.09,3.3,0,4,59.0,16.0,0,1087,False,False,1,2024-04-24,DE,GB,2933,71,208,2.0,2.0,False,True,False,True
pid_00733,seller_9069,Luxury Goods,EliteDesign,199.11,4.9,4749,4,256.0,10.0,0,1354,False,True,3,2024-12-22,GB,AU,1473,186,85,3.0,1.0,False,False,False,False
pid_04290,seller_3541,Luxury Goods,DigitalPr0,228.36,4.5,3380,7,565.0,1.0,0,2697,True,False,4,2024-03-02,CA,IN,3443,425,23,3.0,22.0,False,False,False,False
pid_02341,seller_1746,Electronics,VehicleCare,182.34,5.0,1998,7,616.0,1.0,0,551,True,True,6,2025-12-21,AU,CN,1817,200,85,1.0,31.0,True,False,False,False
pid_02071,seller_2587,Luxury Goods,ExclusiveItems,88.99,3.4,3545,3,771.0,8.0,0,3191,True,True,2,2024-04-09,JP,US,1700,204,77,2.0,12.0,False,False,False,False
pid_00954,seller_2314,Fashion,ElectroM@x,146.68,4.7,0,5,110.0,11.0,2,1149,True,False,5,2025-12-17,JP,KR,837,97,23,2.0,16.0,False,True,False,True
pid_00287,seller_3240,Luxury Goods,WellnessLab,193.17,4.8,1060,8,477.0,16.0,0,2589,True,False,1,2024-08-21,CN,JP,1817,168,53,1.0,23.0,False,False,False,False
pid_04936,seller_2463,Automotive,AutoParts Pro,110.88,2.9,5339,1,538.0,1.0,0,5,True,True,1,2024-01-24,GB,DE,511,21,34,1.0,28.0,True,False,True,False
pid_02549,seller_3631,Electronics,TechC0rp,234.4,3.8,2875,4,540.0,17.0,0,5,False,False,1,2025-09-13,DE,FR,1047,81,73,0.0,0.0,True,False,False,True
pid_02167,seller_7500,Electronics,TrendSetter,94.98,4.0,2956,2,323.0,12.0,0,2326,False,True,2,2025-04-17,FR,KR,3696,78,116,0.0,29.0,False,False,False,True
pid_03201,seller_4928,Luxury Goods,MediPharm,177.68,3.5,1015,5,267.0,19.0,2,1382,True,False,1,2024-01-06,CN,KR,3696,515,156,3.0,8.0,False,False,False,False
pid_02425,seller_7677,Automotive,VehicleCare,254.0,4.7,3140,2,119.0,17.0,0,2444,True,True,3,2024-10-13,IN,IN,602,85,9,3.0,29.0,False,False,False,False
pid_01581,seller_3902,Fashion,AutoParts Pr0,118.98,3.7,4052,5,240.0,35.0,1,1053,True,False,2,2025-06-07,FR,US,1361,198,38,1.0,15.0,True,False,False,True
pid_02028,seller_2658,Fashion,CarTech,213.51,,2006,4,327.0,20.0,0,536,True,True,3,2024-10-24,IN,KR,3085,139,156,2.0,18.0,False,False,False,False
pid_02062,seller_5442,Pharmaceuticals,BioMed Solutions,248.59,3.9,3652,2,,18.0,0,1946,True,True,5,2025-12-19,FR,CN,3623,402,20,2.0,23.0,True,True,False,False
pid_03168,seller_1263,Pharmaceuticals,ExclusiveItems,115.47,3.5,4230,6,164.0,25.0,0,2160,True,False,4,2024-04-27,JP,CN,982,131,23,2.0,19.0,False,False,False,False
